INDRA UUID	Confidence	Citation Source	Citation Reference	Evidence	Subject	Predicate	Object
e6af1fa2-6232-47ea-a1bc-7b913af1f6b8	0.95	PubMed	17750361	Deleting SIRT1 enhanced levels of acetylated-tau and pathogenic forms of p-tau, probably by blocking proteasome mediated degradation.	p(HGNC:SIRT1)	directlyDecreases	act(p(HGNC:MAPT))
e6af1fa2-6232-47ea-a1bc-7b913af1f6b8	0.95	PubMed	20869593	To directly test if enhancing acetylation can block ubiquitination, we transfected HEK293T cells with expression plasmids encoding tau and hemagglutinin (HA)-tagged ubiquitin and then treated with EX527 to inhibit SIRT1 and with MG132 to block the proteasome mediated degradation.	p(HGNC:SIRT1)	directlyDecreases	act(p(HGNC:MAPT))
c4a08914-d758-4b23-ab93-a807c5f9aba5	0.65	PubMed	17861531	In this study no in vitro effect on tubulin polymerization was apparent [XREF_BIBR], but another in vitro system revealed that soluble alpha-synuclein oligomers may inhibit the microtubule polymerizing activity of the tau protein, and additionally impair kinesin motility [XREF_BIBR].	p(HGNC:SNCA)	directlyDecreases	act(p(HGNC:MAPT))
c887ce8f-df8a-4a2b-ac39-8508a4fb3eca	0.65	PubMed	18119229	Under these conditions TAU is degraded by p62 driven macroautophagy and LAMP2A driven chaperone mediated autophagy XREF_BIBR.	p(HGNC:SQSTM1)	directlyDecreases	act(p(HGNC:MAPT))
87931337-476f-47c6-a19e-c32af951d049	0.65	PubMed	28059128	A similar pathway, in which Hsp70 functions as a negative regulator of CHIP, can be found in the CHIP dependent degradation of Tau XREF_BIBR.	p(HGNC:STUB1)	directlyDecreases	act(p(HGNC:MAPT))
b7490fec-47bd-4440-8f7e-169e3cfc625a	0.94	PubMed	18070606	We established that tyrosine 18 was the primary residue in tau phosphorylated by sykphosphorylation of tau by syk could be involved in neurite outgrowth.	p(HGNC:SYK)	directlyDecreases	act(p(HGNC:MAPT))
eabfc36b-e824-43f8-bd13-b9718da53d28	0.86	PubMed	5785840	Staurosporine induced Tau cleavage was blocked by 20 microM z-Asp-Glu-Val-Asp-chloromethylketone, a caspase-3 inhibitor, and in vitro, Tau was selectively cleaved by caspase-3 or calpain, a calcium activated protease, but not by caspases-1, -8, or -9.	a(PUBCHEM:44259)	directlyDecreases	act(p(HGNC:MAPT))
eabfc36b-e824-43f8-bd13-b9718da53d28	0.86	PubMed	11162250	Staurosporine induced Tau cleavage was blocked by 20 microM z-Asp-Glu-Val-Asp-chloromethylketone, a caspase-3 inhibitor, and in vitro, Tau was selectively cleaved by caspase-3 or calpain, a calcium activated protease, but not by caspases-1, -8, or -9.	a(PUBCHEM:44259)	directlyDecreases	act(p(HGNC:MAPT))
d0e482d3-8567-4f17-b473-c0b33004781c	0.86	PubMed	8435248	Treatment of cells with nocodazole revealed that pseudophosphorylation of T4 at both Thr231 and Ser235 and Ser396 and Ser404 diminished the ability of tau to protect against microtubule depolymerization, whereas with T4C3 only pseudophosphorylation at Ser396 and Ser404 attenuated the ability of tau to stabilize the microtubules.	a(PUBCHEM:5819)	directlyDecreases	act(p(HGNC:MAPT))
d0e482d3-8567-4f17-b473-c0b33004781c	0.86	PubMed	16687396	Treatment of cells with nocodazole revealed that pseudophosphorylation of T4 at both Thr231 and Ser235 and Ser396 and Ser404 diminished the ability of tau to protect against microtubule depolymerization, whereas with T4C3 only pseudophosphorylation at Ser396 and Ser404 attenuated the ability of tau to stabilize the microtubules.	a(PUBCHEM:5819)	directlyDecreases	act(p(HGNC:MAPT))
c1702914-94ae-4db5-942f-385bcefbd7d7	0.65	PubMed	26655856	Phosphorylation of selected Ser/Thr residues can influence these functional aspects of Tau, with phosphorylation events in the proline rich region (PRR) having a modulatory effect, whereas phosphorylation of, for example, Ser262 by the MARK kinase abolishes altogether the effect of Tau.	p(HGNC:TAOK1)	directlyDecreases	act(p(HGNC:MAPT))
1fe06f2e-c153-49ed-9774-242ffb5e0134	0.65	PubMed	17569400	Given that the same kinases are implicated in both the polymerization of TDP-43 and Tau filaments, and HSPs can inhibit the polymerization of Tau oligomers and filaments in vitro while also promoting Tau function in vivo XREF_BIBR, XREF_BIBR, XREF_BIBR, the effects of Hsp90 on CKII promoted rTDP-43 polymerization into filaments were examined to determine if they were recognized as abnormal.	p(HGNC:TARDBP)	directlyDecreases	act(p(HGNC:MAPT))
572cbbff-66a0-41f9-bbee-b52692fd3579	0.65	PubMed	14417824	TP4 inhibits Tau aggregation at substoichiometric concentration, demonstrating that it interferes with aggregation nucleation.	p(UP:Q09821)	directlyDecreases	act(p(HGNC:MAPT))
b5d33975-030a-4696-bdef-8b97d8ef0ef3	0.92	PubMed	20194101	TREM2 Deficiency in PS19 Mice Attenuates Tau Mediated Neurodegeneration.	p(HGNC:TREM2)	directlyDecreases	act(p(HGNC:MAPT))
b5d33975-030a-4696-bdef-8b97d8ef0ef3	0.92	PubMed	25732305	TREM2 deficiency reduces astrocytosis and microtubule associated protein tau (MAPT) pathology.	p(HGNC:TREM2)	directlyDecreases	act(p(HGNC:MAPT))
b5d33975-030a-4696-bdef-8b97d8ef0ef3	0.92	PubMed	17824030	TREM2 deficiency reduces astrocytosis and microtubule associated protein tau (MAPT) pathology.	p(HGNC:TREM2)	directlyDecreases	act(p(HGNC:MAPT))
c97db285-e615-4de7-a368-fb98bdbec065	0.99	PubMed	16923168	Direct tau phosphorylation by ttbk1 at ser198, ser199, ser202 and ser422, which are also phosphorylated in phfs. Ttbk1 also induces tau aggregation in human neuronal cells in a dose-dependent manner. We conclude that ttbk1 is a neuron-specific dual kinase involved in tau phosphorylation at ad-related sites and is also associated with tau aggregation.	p(HGNC:TTBK1)	directlyDecreases	act(p(HGNC:MAPT))
c97db285-e615-4de7-a368-fb98bdbec065	0.99	PubMed	16923168	Direct tau phosphorylation by ttbk1 at ser198, ser199, ser202 and ser422, which are also phosphorylated in phfs. Ttbk1 also induces tau aggregation in human neuronal cells in a dose-dependent manner. We conclude that ttbk1 is a neuron-specific dual kinase involved in tau phosphorylation at ad-related sites and is also associated with tau aggregation.	p(HGNC:TTBK1)	directlyDecreases	act(p(HGNC:MAPT))
c97db285-e615-4de7-a368-fb98bdbec065	0.99	PubMed	16923168	Direct tau phosphorylation by ttbk1 at ser198, ser199, ser202 and ser422, which are also phosphorylated in phfs. Ttbk1 also induces tau aggregation in human neuronal cells in a dose-dependent manner. We conclude that ttbk1 is a neuron-specific dual kinase involved in tau phosphorylation at ad-related sites and is also associated with tau aggregation.	p(HGNC:TTBK1)	directlyDecreases	act(p(HGNC:MAPT))
c97db285-e615-4de7-a368-fb98bdbec065	0.99	PubMed	16923168	Direct tau phosphorylation by ttbk1 at ser198, ser199, ser202 and ser422, which are also phosphorylated in phfs. Ttbk1 also induces tau aggregation in human neuronal cells in a dose-dependent manner. We conclude that ttbk1 is a neuron-specific dual kinase involved in tau phosphorylation at ad-related sites and is also associated with tau aggregation.	p(HGNC:TTBK1)	directlyDecreases	act(p(HGNC:MAPT))
2e0682f1-5f7e-4af3-bfe3-ed7bb37c3b4e	0.65	PubMed	811207	Trypsin digestion reduced the maximum width of PHFs by 10%-20%, increased aggregation of filaments, and abolished the binding of Tau 14, but had no effect on the binding of AH-1.	p(PFAM:PF00089)	directlyDecreases	act(p(HGNC:MAPT))
318a5a9d-2e3e-40a0-be22-d387079eec71	0.95	PubMed	16807328	Our results demonstrate that CHIP is a primary component in the ubiquitin dependent degradation of tau.	p(FPLX:Ubiquitin)	directlyDecreases	act(p(HGNC:MAPT))
318a5a9d-2e3e-40a0-be22-d387079eec71	0.95	PubMed	20578603	This interaction suggests that tau may normally be degraded by an ubiquitin dependent mechanism and alterations in it may contribute to the formation of neuro-fibrillary pathology.	p(FPLX:Ubiquitin)	directlyDecreases	act(p(HGNC:MAPT))
318a5a9d-2e3e-40a0-be22-d387079eec71	0.95	PubMed	820745	This interaction suggests that tau may normally be degraded by an ubiquitin dependent mechanism and alterations in it may contribute to the formation of neuro-fibrillary pathology.	p(FPLX:Ubiquitin)	directlyDecreases	act(p(HGNC:MAPT))
318a5a9d-2e3e-40a0-be22-d387079eec71	0.95	PubMed	20578603	Possibly, tau is degraded by the ubiquitin proteolytic pathway, or perhaps tau acts as a stable conjugate of ubiquitin in the cell, as seen in proteins such as histones and some growth factor receptors [25].	p(FPLX:Ubiquitin)	directlyDecreases	act(p(HGNC:MAPT))
318a5a9d-2e3e-40a0-be22-d387079eec71	0.95	PubMed	20578603	This interaction suggests that tau may normally be degraded by an ubiquitin dependent mechanism and alterations in it may contribute to the formation of neuro-f brillary pathology.	p(FPLX:Ubiquitin)	directlyDecreases	act(p(HGNC:MAPT))
318a5a9d-2e3e-40a0-be22-d387079eec71	0.95	PubMed	23237806	CHIP, ubiquitin E3 ligase for tau, binds to tau and is thought to promote the degradation of tau by its ubiquitination through ubiquitin-proteasome system.	p(FPLX:Ubiquitin)	directlyDecreases	act(p(HGNC:MAPT))
318a5a9d-2e3e-40a0-be22-d387079eec71	0.95	PubMed	1723470	This interaction suggests that tau may normally be degraded by an ubiquitin dependent mechanism and alterations in it may contribute to the formation of neuro-f brillary pathology.	p(FPLX:Ubiquitin)	directlyDecreases	act(p(HGNC:MAPT))
318a5a9d-2e3e-40a0-be22-d387079eec71	0.95	PubMed	1723470	Possibly, tau is degraded by the ubiquitin proteolytic pathway, or perhaps tau acts as a stable conjugate of ubiquitin in the cell, as seen in proteins such as histones and some growth factor receptors [25].	p(FPLX:Ubiquitin)	directlyDecreases	act(p(HGNC:MAPT))
318a5a9d-2e3e-40a0-be22-d387079eec71	0.95	PubMed	8486747	Our results demonstrate that CHIP is a primary component in the ubiquitin dependent degradation of tau.	p(FPLX:Ubiquitin)	directlyDecreases	act(p(HGNC:MAPT))
318a5a9d-2e3e-40a0-be22-d387079eec71	0.95	PubMed	20478262	These results indicate that tau might be degraded by an ubiquitin independent pathway.	p(FPLX:Ubiquitin)	directlyDecreases	act(p(HGNC:MAPT))
318a5a9d-2e3e-40a0-be22-d387079eec71	0.95	PubMed	18643199	These results indicate that tau might be degraded by an ubiquitin independent pathway.	p(FPLX:Ubiquitin)	directlyDecreases	act(p(HGNC:MAPT))
318a5a9d-2e3e-40a0-be22-d387079eec71	0.95	PubMed	12470988	This fits with the recent finding that tau can be degraded by the proteasome in a ubiquitin independent manner.	p(FPLX:Ubiquitin)	directlyDecreases	act(p(HGNC:MAPT))
722b5b0d-2cdc-4a3d-98e6-138fc46298f4	0.65	PubMed	22028232	More recently, VHL recruiting peptidic PROTACs were utilized to induce the degradation of Akt 129 and Tau 130.	p(HGNC:VHL)	directlyDecreases	act(p(HGNC:MAPT))
021196e4-7655-4d7f-9300-0167852474a1	0.65	PubMed	20286478	We further examined whether overexpression of wfs1 could suppress tau mediated neurodegeneration.	p(HGNC:WFS1)	directlyDecreases	act(p(HGNC:MAPT))
b67818f5-124f-48d5-bb07-1479eb37c915	0.65	PubMed	22193544	Collectively, our results reveal that WWOX negatively regulates GSK3beta kinase activity on the neuron specific microtubule binding protein Tau in SH-SY5Y cells.	p(HGNC:WWOX)	directlyDecreases	act(p(HGNC:MAPT))
8d396c08-7eae-449d-bf8f-4a8f9b5a6581	0.86	PubMed	13185467	In the response, the regulator factor human X-box-binding protein 1 (XBP1) has been shown to facilitate the refolding and degradation of misfolded proteins, prevent neurotoxicity of amyloid-beta (Abeta) and tau, and play an important role in the survival of neurons.	p(HGNC:XBP1)	directlyDecreases	act(p(HGNC:MAPT))
8d396c08-7eae-449d-bf8f-4a8f9b5a6581	0.86	PubMed	23421912	In the response, the regulator factor human X-box-binding protein 1 (XBP1) has been shown to facilitate the refolding and degradation of misfolded proteins, prevent neurotoxicity of amyloid-beta (Abeta) and tau, and play an important role in the survival of neurons.	p(HGNC:XBP1)	directlyDecreases	act(p(HGNC:MAPT))
b8d16fa4-a277-4813-8a82-6c090afff78b	0.86	PubMed	18416479	Moreover, overexpression of AEP in primary neurons elicited demonstrable tau N368 degradation (XREF_SUPPLEMENTARY).	p(UP:P09230)	directlyDecreases	act(p(HGNC:MAPT))
b8d16fa4-a277-4813-8a82-6c090afff78b	0.86	PubMed	25326800	Moreover, overexpression of AEP in primary neurons elicited demonstrable tau N368 degradation (XREF_SUPPLEMENTARY).	p(UP:P09230)	directlyDecreases	act(p(HGNC:MAPT))
1651cd5b-b69e-473a-b521-439f12982f8b	0.65	PubMed	17409694	Overexpression of 14-3-3zeta Promotes Tau Phosphorylation at Ser 262 and Inhibits Tau Microtubule Binding in Rat Primary Neurons in Culture.	p(HGNC:YWHAZ)	directlyDecreases	act(p(HGNC:MAPT))
05408030-ecf1-4b23-8434-8900e33cb10e	0.65	PubMed	17587127	In contrast to our observations, Zn supplementation in the 3xTg mouse actually improved performance on behavioral tasks, and decreased both Abeta and tau pathology, while decreased dietary Zn elevated plaque volume in APP and PS1 mice.	a(PUBCHEM:23994)	directlyDecreases	act(p(HGNC:MAPT))
198c53c9-148d-4683-97bf-10d26d5acabb	0.86	PubMed	11382183	It was recently reported that Tau can be degraded by an aminopeptidase known as the puromycin sensitive aminopeptidase (PSA).	p(UP:P80474)	directlyDecreases	act(p(HGNC:MAPT))
198c53c9-148d-4683-97bf-10d26d5acabb	0.86	PubMed	18358045	It was recently reported that Tau can be degraded by an aminopeptidase known as the puromycin sensitive aminopeptidase (PSA).	p(UP:P80474)	directlyDecreases	act(p(HGNC:MAPT))
bb1c2635-3b0d-4912-a018-52667885c2b6	0.65	PubMed	17733085	Zwingmann et al. [XREF_BIBR] showed that ammonia exposition on glioma cells could elevate Gln and reduce Tau and Ins.	a(PUBCHEM:222)	directlyDecreases	act(p(HGNC:MAPT))
73a60775-db19-49fb-8045-904760f8d260	0.65	PubMed	10811201	tau increases with the mercury density but is substantially reduced by the argon pressure in quantitative agreement with the theory of Holstein and Walsh and the concept that the initial decay is primarily limited by self-absorption for our range of variables.	p(PFAM:PF16486)	directlyDecreases	act(p(HGNC:MAPT))
ee8cfe4d-6b96-4808-a09c-5febe419cc49	0.86	PubMed	15221002	In this study, we investigated whether atorvastatin could prevent Tau cleavage and hence prevent Abeta1-42 oligomer (AbetaO)-induced neurotoxicity in cultured cortical neurons.	a(PUBCHEM:60823)	directlyDecreases	act(p(HGNC:MAPT))
ee8cfe4d-6b96-4808-a09c-5febe419cc49	0.86	PubMed	25891085	In this study, we investigated whether atorvastatin could prevent Tau cleavage and hence prevent Abeta1-42 oligomer (AbetaO)-induced neurotoxicity in cultured cortical neurons.	a(PUBCHEM:60823)	directlyDecreases	act(p(HGNC:MAPT))
5505c655-fbb3-4242-8fe0-a0775e78256e	0.65	PubMed	23737459	Furthermore, the current findings show that TKI mediated autophagy may reduce p-Tau, indicating that autophagy may clear free unbound p-Tau, which can potentially lead to toxic intracellular inclusions, and spare Tau that may be bound to microtubule.	bp(GO:"GO:0006914")	directlyDecreases	act(p(HGNC:MAPT))
2a69d86b-e5e1-48f3-85fa-20fed1b78345	0.65	PubMed	20461814	Considering the Ca2 ^ dependent release in the con- trol (i.e. in the absence of baclofen) as 100%, baclofen 10 betaM reduced the Ca2 ^ dependent release of Glu (85) and baclofen 100 ft M reduced the Ca2 ^ de- pendent release of Asp (46), Glu (96), Tau (100) and Ala (77) (% of reduction = W * (1 - control release / release in the presence of baclofen)).	a(PUBCHEM:2284)	directlyDecreases	act(p(HGNC:MAPT))
a59c608c-65d5-42cf-941b-0446b88821ca	0.65	PubMed	17241698	XREF_BIBR However, administration of LDME and benserazide loaded nanoparticles prevented the increase of p-tau in dyskinetic rats while reducing the development of dyskinesia.	a(PUBCHEM:2327)	directlyDecreases	act(p(HGNC:MAPT))
ff52e2a1-5423-4082-85c7-1caa2b62bbd2	0.65	PubMed	18461377	In consideration that intracellular Abeta accumulation and the formation of NFTs contribute to a significant oxidative and inflammatory process that generates a vicious cycle, berberine may suppress the Abeta and tau pathologies to lower the progress of oxidative stress.	a(CHEBI:16118)	directlyDecreases	act(p(HGNC:MAPT))
80300612-9803-4f5c-9452-14267fd29904	0.65	PubMed	11770979	Results demonstrate that the beta-carboline compounds (1) potently reduce the expression of all three phosphorylated forms of tau protein, and (2) inhibit the DYRK1A catalyzed direct phosphorylation of tau protein on serine 396.	a(PUBCHEM:64961)	directlyDecreases	act(p(HGNC:MAPT))
aef8cbc6-5e3e-4f86-b24d-50808fde07a9	0.65	PubMed	22668776	In contrast, tau release was not diminished by either brefeldin A or monensin treatment.	a(PUBCHEM:5287620)	directlyDecreases	act(p(HGNC:MAPT))
f6df9e11-6c75-4e29-872a-190b4aeb8fc7	0.86	PubMed	18804306	From this point Abeta increases intracellular calcium levels; the hypothesis states that this loss of calcium homeostasis causes two distinct effects : 1) the hyperphosporylation of tau, resulting in neurofibrillary tangles and 2) neurodegeneration.	a(CHEBI:29108)	directlyDecreases	act(p(HGNC:MAPT))
f6df9e11-6c75-4e29-872a-190b4aeb8fc7	0.86	PubMed	3181821	One day after injury, Western blot analyses revealed a calcium dependent loss of tau protein of approximately 50% of control values.	a(CHEBI:29108)	directlyDecreases	act(p(HGNC:MAPT))
ed011af1-b6c4-4fe6-89c2-e6363c52920a	0.65	PubMed	17769158	The cholesterol lowering action of TAU was attributed to increasing the conversion of cholesterol to bile acid as a result of stimulation of 7-alpha hydroxylase, the rate limiting enzyme of hepatic cholesterol degradation and its conjugation to bile acids lately [XREF_BIBR].	a(CHEBI:16113)	directlyDecreases	act(p(HGNC:MAPT))
8f2b294a-79f9-46a2-a035-e4bc611de094	0.92	PubMed	15382304	Co-administration of crocin significantly attenuated MDA, Abeta and p-tau levels by modulating MAPKs signalling pathways.	a(PUBCHEM:5281233)	directlyDecreases	act(p(HGNC:MAPT))
8f2b294a-79f9-46a2-a035-e4bc611de094	0.92	PubMed	17319954	Herein, we showed that crocin can inhibit the aggregation of human tau protein.	a(PUBCHEM:5281233)	directlyDecreases	act(p(HGNC:MAPT))
8f2b294a-79f9-46a2-a035-e4bc611de094	0.92	PubMed	17319954	In addition, after adding crocin (100 mug/ml) to tau protein under fibril condition, the intensity of ellipticity of [theta] 217 was significantly reduced and crocin impeded the formation of beta-sheet structures of tau protein.	a(PUBCHEM:5281233)	directlyDecreases	act(p(HGNC:MAPT))
25b9a44e-6307-40d5-bb3f-972ac57d5cd1	0.95	PubMed	19790492	Using several complementary techniques, including dynamic light scattering, thioflavin S fluorescence, 90degrees light scattering, electron microscopy, and atomic force microscopy, curcumin was found to inhibit the aggregation of tau.	a(CHEBI:3962)	directlyDecreases	act(p(HGNC:MAPT))
25b9a44e-6307-40d5-bb3f-972ac57d5cd1	0.95	PubMed	19790492	The results indicated that curcumin inhibited the oligomerization of tau and could disaggregate tau filaments.	a(CHEBI:3962)	directlyDecreases	act(p(HGNC:MAPT))
25b9a44e-6307-40d5-bb3f-972ac57d5cd1	0.95	PubMed	19790492	The dynamic light scattering analysis and atomic force microscopic images revealed that curcumin inhibits the oligomerization of tau.	a(CHEBI:3962)	directlyDecreases	act(p(HGNC:MAPT))
25b9a44e-6307-40d5-bb3f-972ac57d5cd1	0.95	PubMed	23264626	In summary, curcumin reduced soluble Tau and elevated HSPs involved in Tau clearance, showing that even after tangles have formed, Tau dependent behavioral and synaptic deficits can be corrected.	a(CHEBI:3962)	directlyDecreases	act(p(HGNC:MAPT))
25b9a44e-6307-40d5-bb3f-972ac57d5cd1	0.95	PubMed	13085231	In summary, curcumin reduced soluble Tau and elevated HSPs involved in Tau clearance, showing that even after tangles have formed, Tau dependent behavioral and synaptic deficits can be corrected.	a(CHEBI:3962)	directlyDecreases	act(p(HGNC:MAPT))
a6391879-25fc-4f4d-977a-18f7ae37305f	0.65	PubMed	18638000	DHA dietary administration reduces Abeta and tau pathology, protects against dendritic pathology, cerebral blood volume alterations and enhances cognitive function in animal models of AD.	a(CHEBI:207229)	directlyDecreases	act(p(HGNC:MAPT))
adb6dbf9-d8bf-42a7-b9d6-363c09c4eac4	0.65	PubMed	3585774	At comparable end-systolic pressures, tau was increased by acute regional ischaemia (36 +/- 2 versus 32 +/- 2 ms, p < 0.01) and reduced by dobutamine infusion (27 +/- 2 versus 32 +/- 2 ms, p < 0.01).	a(PUBCHEM:36811)	directlyDecreases	act(p(HGNC:MAPT))
adab32f6-8601-4d9f-b4c1-694bb1cde7a0	0.65	PubMed	18519819	Since ethanol alters the activity or expression of proteases and regulators of protein degradation [XREF_BIBR, XREF_BIBR], ethanol may impede the turnover of tau, thus increasing tau levels beyond the tolerable window of activity.	a(CHEBI:16236)	directlyDecreases	act(p(HGNC:MAPT))
822e4ff9-dddc-4511-a9a4-fc0b65ff446f	0.65	Other	sparser:Unknown	These studies suggest (i) that in Alzheimer disease tau in PHF is functionally inactive because of abnormal phosphorylation and (ii) that the abnormally phosphorylated site(s) in PHF that inactivates PHF-tau is accessible to enzymatic dephosphorylation in vitro.	p(PFAM:PF00038)	directlyDecreases	act(p(HGNC:MAPT))
2627a7d7-d707-4eea-b177-94d8bf8aa011	0.65	PubMed	20345301	In addition, t-tau and p-tau are degraded by formic acid preparation.	a(PUBCHEM:284)	directlyDecreases	act(p(HGNC:MAPT))
452609a9-5e49-46bd-bf1f-de6f0f29f347	0.65	PubMed	18557492	It has been reported [XREF_BIBR] that E 2 effectively attenuated forskolin induced over-activation of PKA and elevation of cAMP, and thus prevented Tau from hyperphosphorylation.	a(PUBCHEM:47936)	directlyDecreases	act(p(HGNC:MAPT))
163b1fe2-0ca7-4f62-af98-3ef66fb8d1a6	0.65	PubMed	11970033	Regarding chemoresistant factors, Bcl2 and microtubule associated protein tau were downregulated by fulvestrant.	a(PUBCHEM:104741)	directlyDecreases	act(p(HGNC:MAPT))
795c8803-489c-4955-9de3-1f8dd25e79ae	0.65	PubMed	18922607	We showed that GSPE treatment significantly attenuated mutant-tau mediated motor impairment in JNPL3 mice by improving wire hang test scores from 6 seconds to 26 seconds.	p(UP:P45759)	directlyDecreases	act(p(HGNC:MAPT))
93669011-2060-461c-adb4-7555a28450f4	0.92	PubMed	18324451	Such an observation would be surprising, because formation of heparin induced Tau filaments is very slow, taking days to accumulate significant concentrations of filaments, and is normally performed at much higher [Tau] than used in our experiments.	a(PUBCHEM:22833565)	directlyDecreases	act(p(HGNC:MAPT))
93669011-2060-461c-adb4-7555a28450f4	0.92	PubMed	15323472	Antibody independent Tau uptake into BV2 cells was blocked by heparin, consistent with a previously described role for heparan sulfate proteoglycans.	a(PUBCHEM:22833565)	directlyDecreases	act(p(HGNC:MAPT))
93669011-2060-461c-adb4-7555a28450f4	0.92	PubMed	23087208	Such an observation would be surprising, because formation of heparin induced Tau filaments is very slow, taking days to accumulate significant concentrations of filaments, and is normally performed at much higher [Tau] than used in our experiments.	a(PUBCHEM:22833565)	directlyDecreases	act(p(HGNC:MAPT))
fd45beb9-50ac-4e02-b748-9d2f6498babe	0.65	PubMed	2487747	Both ketamine and ditran disrupted the voltage dependence of tau.	a(PUBCHEM:3821)	directlyDecreases	act(p(HGNC:MAPT))
324e0f9e-3ee6-4043-a538-02939cf42f5b	0.65	PubMed	2308978	At the low concentrations of 0.5 to 2 microM, maytansine inhibited Tau catalyzed tubulin assembly more effectively than it did MAP2 catalyzed assembly.	a(PUBCHEM:5281828)	directlyDecreases	act(p(HGNC:MAPT))
13982075-ec27-4282-b099-c998b208a339	0.65	PubMed	8137968	The capacity of melatonin to prevent or ameliorate tau and Abeta pathology further enhances its potential in the prevention or treatment of AD.	a(CHEBI:16796)	directlyDecreases	act(p(HGNC:MAPT))
02821f1f-b99c-42fb-98be-35fc6f0ed267	0.65	PubMed	13185071	Further, daily administration of anticholinergic drug, donepezil (5mg/kg, p.o.), and the NMDA receptor antagonist, memantine (10mg/kg, p.o.) initiated after OKA administration for 13days significantly attenuated OKA induced variation in Tau, Tau-C terminal, Tau-N terminal CaMKII, Calpain, PP2A and GSK3beta.	a(PUBCHEM:4054)	directlyDecreases	act(p(HGNC:MAPT))
ac9a1bfb-c9eb-4f25-8708-7affa739043a	0.65	PubMed	20630035	Increasing methanol and tetrahy- drofuran concentrations and the column temperature decreased the retention times of Ala, Tau, and GABA but gradually impaired clear separation of Ala and Tau (data not shown).	a(PUBCHEM:887)	directlyDecreases	act(p(HGNC:MAPT))
1562636a-2fa6-4ca5-8c56-1f2a85ce4780	0.65	PubMed	17630317	A very recent study indicates that methylene blue reduced Tau protein aggregates in Alzheimer 's disease through inducing macroautophagy.	a(PUBCHEM:6099)	directlyDecreases	act(p(HGNC:MAPT))
a9a9e4f1-1941-4e8f-9d40-dfaa578a4b7f	0.65	PubMed	4554698	After 48 hr treatment morphine sulfate (200 microM) reduced tau protein in the cytoplasmic (supernatant) fraction of undifferentiated cells, and in the cytoplasmic as well as membrane (pellet) fractions of differentiated cells.	a(PUBCHEM:23253564)	directlyDecreases	act(p(HGNC:MAPT))
b44016de-e613-44e7-b3b2-9e6a0c3ee9a7	0.65	PubMed	18049691	The dose of 15 mug and mouse per day induced a marked decrease of tau hyperphosphorylation in cerebellum, while the dose of 2 mug and mouse per day decreased p-tau in subcortical regions, including the SN.	p(IP:IPR003310)	directlyDecreases	act(p(HGNC:MAPT))
6fcb6f29-a394-4d5e-9f2a-290c0cfe149a	0.65	PubMed	20912220	(B) STR (3 nA) blocked the TAU responses with little effect on GABA responses.	a(PUBCHEM:5360545)	directlyDecreases	act(p(HGNC:MAPT))
a28fdfe9-3721-4fff-8aba-7690ef8034c2	0.65	PubMed	17750514	Taken together, the findings revealed that orally administered naringenin ameliorates memory deficits and effectively decreases amyloid plaques, plaque associated PHF-tau and swollen axons in 5XFAD mice, as shown for DR administration.	a(PUBCHEM:439246)	directlyDecreases	act(p(HGNC:MAPT))
991cda31-64ed-45d7-a525-a5c79a412244	0.65	PubMed	18948488	20 Our experiments showed that NR attenuated the progressive changes of Ca transient duration and Tau during IR.	p(UP:P22945)	directlyDecreases	act(p(HGNC:MAPT))
2d4d5803-5916-4a33-8d97-ebb25783811c	0.86	PubMed	17681420	Similarly, p-Tau levels were also significantly increased in muscle, small intestine and blood (XREF_FIG, n = 4, p < 0.05) of 3-4 months old A53T mice compared to WT, and nilotinib and bosutinib reduced p-Tau.	a(PUBCHEM:644241)	directlyDecreases	act(p(HGNC:MAPT))
2d4d5803-5916-4a33-8d97-ebb25783811c	0.86	PubMed	18876496	Similarly, p-Tau levels were also significantly increased in muscle, small intestine and blood (XREF_FIG, n = 4, p < 0.05) of 3-4 months old A53T mice compared to WT, and nilotinib and bosutinib reduced p-Tau.	a(PUBCHEM:644241)	directlyDecreases	act(p(HGNC:MAPT))
e6bb077e-b923-49ca-a6df-1887cbfc72f6	0.65	PubMed	13952418	We sought to determine whether 17-AAG can reduce Abeta and tau pathology in the brains of AD and FTD model mice expressing Abeta or P301L mutant tau, respectively.	a(PUBCHEM:6505803)	directlyDecreases	act(p(HGNC:MAPT))
61e29b23-d9c0-41e5-8ad7-644b1e641ae0	0.92	PubMed	17082661	Thus, highly phosphorylated tau is more likely to be present in the cytosolic compartment of neurons, whereas reduced phosphate burden allows tau to bind to and stabilise the microtubule cytoskeleton.	a(PUBCHEM:1061)	directlyDecreases	act(p(HGNC:MAPT))
61e29b23-d9c0-41e5-8ad7-644b1e641ae0	0.92	PubMed	11955240	Thus, highly phosphorylated tau is more likely to be present in the cytosolic compartment of neurons, whereas reduced phosphate burden allows tau to bind to and stabilise the microtubule cytoskeleton.	a(PUBCHEM:1061)	directlyDecreases	act(p(HGNC:MAPT))
61e29b23-d9c0-41e5-8ad7-644b1e641ae0	0.92	PubMed	26165593	In agreement with previous reports (), we found that introduction of up to four phosphate groups did not abolish binding of the proline rich region of Tau to MTs, but changed the mode of interaction.	a(PUBCHEM:1061)	directlyDecreases	act(p(HGNC:MAPT))
