INDRA UUID	Confidence	Citation Source	Citation Reference	Evidence	Subject	Predicate	Object
6dce3e67-dd08-4e2d-b0ba-03f00393820a	1.0	PubMed	22820506	We suggest in this study that p27 drives cyclinD1 from the ERalpha transcriptional machinery and helps BRCA1 bind to ERalpha, resulting in the transcriptional repression of E2 target genes.	p(HGNC:CDKN1B)	directlyIncreases	act(p(UP:P42751))
6b1e1c92-ade2-45d1-a385-7e37edba6ea6	1.0	PubMed	25179730	However, absence of p27 (Kip1) accelerated the defective quiescence phenotype of p57 (Kip2)-null HSCs XREF_BIBR, XREF_BIBR.	p(HGNC:CDKN1B)	directlyIncreases	act(p(UP:Q9JGF2))
76ff083f-48d4-417e-a105-c59089120c68	1.0	PubMed	20647308	p27Kip1 mediates addiction of ovarian cancer cells to MYCC (c-MYC) and their dependence on MYC paralogs.	p(HGNC:CDKN1B)	directlyIncreases	act(p(UP:Q9R9I9))
0e72d99c-13ce-44a6-9bb1-f7ef0dfda7de	1.0	PubMed	18544045	Inhibitors of cyclin dependent kinase (cdk), p21 and p27, inhibit cdk2 and cdk4/6, thereby inhibiting progression through G1 and S phases [XREF_BIBR].	p(HGNC:CDKN1B)	directlyIncreases	act(p(UP:Q9XTR1))
5d264be5-f065-42a4-8873-eae043a368c5	1.0	PubMed	16012758	Retinas in C57Bl6 mice at embryonic day (E) 14, postnatal day (P) 1 and P11 were analyzed using immunohistochemistry with anti-p27 (KIP1), threonine-187-phosphorylated p27 (KIP1) (T187-phospho-p27), bromodeoxyuridine (BrdU), proliferating cell nuclear antigen (PCNA) antibodies, and phosphorylated histon H3 (pHiston H3), which is a marker for cells in M phase.	p(HGNC:CDKN1B)	directlyIncreases	p(FPLX:"Histone_H3", pmod(Ph))
a31cc6b8-b2d4-46c4-a5d0-6ea45bbfd073	1.0	PubMed	23567263	It is well known that most of these mechanisms are regulated by the PI3K-AKT pathway : AKT downregulates p27 transcription by phosphorylation dependent inhibition of the Forkhead family of transcription factors; AKT regulates SKP2 expression and the SCFSKP2 complex assembly responsible for degradation of p27; finally, AKT phosphorylates p27 at Thr157, promoting its cytoplasmic localization.	p(HGNC:CDKN1B)	directlyIncreases	p(FPLX:AKT)
e6ecd9c0-88e4-411c-bc31-dc6bcb3f36e0	1.0	PubMed	14517080	As shown in, the HCV core and gC1qR interaction leads to inhibition of activation associated degradation of p27, which in turn blocks Cdk and cyclin complex formation and pRb phosphorylation, thus blocking T cell cycle progression.	p(HGNC:CDKN1B)	directlyIncreases	p(FPLX:CDK, pmod(Ph))
09e57749-bbff-4434-968a-546b355be6b8	1.0	PubMed	26053093	On the contrary, knock-down of p27 in BEAS-AKT1-E17K cells (BEAS-AKT1-E17K-shp27 cells) restored Rho-GTP levels and cofilin phosphorylation and conferred a flattened morphology with actin filaments almost localized adherent to their lateral and apical surfaces.	p(HGNC:CDKN1B)	directlyIncreases	p(FPLX:Cofilin, pmod(Ph))
9c2ab860-85b3-4534-960c-7a02f0f64c7a	1.0	PubMed	16023837	Over-expression of p27 induced an increased expression of Cyclin D2 mRNA level in all three cell lines, while the level of Cyclin E remained unchanged.	p(HGNC:CDKN1B)	directlyIncreases	p(FPLX:Cyclin)
6439f3e4-f706-4ca6-b9a5-c00f86c0a3e5	1.0	PubMed	14517080	As shown in, the HCV core and gC1qR interaction leads to inhibition of activation associated degradation of p27, which in turn blocks Cdk and cyclin complex formation and pRb phosphorylation, thus blocking T cell cycle progression.	p(HGNC:CDKN1B)	directlyIncreases	p(FPLX:Cyclin, pmod(Ph))
28b00471-c00a-4efa-a7ed-a3b27faa521f	1.0	PubMed	24504262	Moreover, the inhibition of p27KIP1 by small interfering RNA (siRNA) abolished the migration, invasion and phosphorylation of ERK1/2, the expression of MMP-9, and the binding activity of the NF-kappaB motif in IL-7-stimulated 5637 cells.	p(HGNC:CDKN1B)	directlyIncreases	p(FPLX:ERK, pmod(Ph))
169a6435-968f-44dd-94ee-a23b8d370a89	1.0	PubMed	5510660	Both ectopic Twist-antisense (Twist-AS) and p27 partially rescued the effects of HGF on bromodeoxyuridine (BrdU) incorporation and myosin heavy chain (MHC) expression in muscle satellite cells; the two plasmids together effected full rescue, suggesting that HGF independently regulates these two factors to mediate its effects.	p(HGNC:CDKN1B)	directlyIncreases	p(FPLX:MYH)
54bc9db4-8982-43d5-9a8b-f264c158c83f	1.0	PubMed	5211930	Gel shift assays and cotransfection experiments using a dominant negative form of the NF-Y transcription factor showed that NF-Y directly regulates p27Kip1 transcription through this CCAAT box.	p(HGNC:CDKN1B)	directlyIncreases	p(FPLX:NFY)
a0e3ec33-bd65-4452-9964-a6f34a001260	1.0	PubMed	5007081	p27Kip1 does not modulate Bcl-2, Bcl-X (L), Mcl-1 and Bax protein level in leukemic cells but suppresses Mcl-1 expression decrease observed in mock transfected U937 cells undergoing etoposide induced cell death.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:BAX)
43995824-8e8a-4f9d-8a20-a5c502b02981	1.0	PubMed	23896637	XREF_BIBR, XREF_BIBR Decrease in p27 (Kip1) levels allows cyclin-CDK holoenzyme complexes to phosphorylate retinoblastoma (Rb) protein and its family members, p107 and p130, resulting in the release of E2F family of transcription factors and subsequently transitioning of cells from the G0 to G1/S phase of the cell cycle.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:BCAR1, pmod(Ph))
5a89f48e-67db-452f-9f73-3dbd9af0efee	1.0	PubMed	7107671	Knockdown of endogenous p15INK4B or p27KIP1 protein with a pool of siRNAs diminished androgen induced downregulation of Bcl-2 expression.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:BCL2)
b7c5bb22-a137-4205-a796-cb1cc96f8c07	1.0	PubMed	7078823	Here we demonstrate that cell cycle inhibition by retrovirus mediated p27 (kip1) expression does not modulate the levels of Bcl-xL or A1, but significantly reduces the survival of BCR ligated WEHI-231 cells by CD40 ligation.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:BCL2L1)
1b0f2dbe-f8aa-4192-9253-b8caa85fa52a	1.0	PubMed	26879872	Studies have revealed that ectopic expression of CCR9 may be mediated by the downregulation of p21 and p27 and upregulation of cyclin D1 to enhance cell proliferation and tumorigenicity in hepatocellular carcinoma cells.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:CCR9)
a8e41f1b-0bf6-4491-8ca7-9cb909088ba4	1.0	PubMed	16123592	The acidic tail domain of human Cdc34 is required for p27Kip1 ubiquitination and complementation of a cdc34 temperature sensitive yeast strain.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:CDC34, pmod(Ub))
a321738e-e0af-401b-ac69-12426d30e707	1.0	PubMed	21813412	Studies with forced expression and siRNA knockdown of Bcl-2 and Cdk1 suggest that dasatinib mediated induction of p27 (Kip1) enhanced paclitaxel induced apoptosis by negatively regulating Bcl-2 and Cdk1 expression.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:CDK1)
478f1b50-5a64-4ed1-8fa5-14c89269d9a8	1.0	PubMed	6554063	CGP74514A treatment (5 microM; 18 hr) resulted in increased p21 (CIP1) expression, p27 (KIP1) degradation, diminished E2F1 expression, and dephosphorylation of p34 (CDC2).	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:CDK1, pmod(Ph))
2eb769f5-c1aa-400a-a638-5879e2933c0a	1.0	PubMed	25691442	Furthermore, AR induced expression of p21 and degradation of p27 enhance CycD and CDK4 and CycE and CDK2 dependent phosphorylation and inactivation of RB allowing expression of E2F target genes (XREF_BIBR; XREF_BIBR).	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:CDK2, pmod(Ph))
f3c0cb35-6240-4aeb-92a7-363dc3e305f7	1.0	PubMed	25691442	Furthermore, AR induced expression of p21 and degradation of p27 enhance CycD and CDK4 and CycE and CDK2 dependent phosphorylation and inactivation of RB allowing expression of E2F target genes (XREF_BIBR; XREF_BIBR).	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:CDK4, pmod(Ph))
05e25016-c9f3-43db-8fca-379e2fc56cc1	1.0	PubMed	PMC4988733	A p27(Kip)-phosphorylating cdk6 complex exists in cell lines derived from primary effusion lymphoma and in Kaposi&apos;s sarcoma, this indicating that virally induced p27(Kip) degradation may occur in KSHV-associated tumours.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:CDK6, pmod(Ph))
a740819e-5bbe-4d09-a6a0-bbbd260d1533	1.0	PubMed	22928011	Knocking-down of XB130 reduced phosphorylation of p21Cip1 and WAF1, p27Kip1, FOXO3a and GSK3beta, increased p21Cip1 and WAF1protein levels and cleavages of caspase-8 and-9.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:CDKN1A)
ba6421d4-87ba-4b19-b917-192d2f9e12d1	1.0	PubMed	23027128	AKT regulates cell cycle and proliferation through direct phosphorylation of p21 WAF1 and CIP1 and p27 KIP1 and indirect transcriptional regulation by inhibition of FoxO transcription factors (XREF_BIBR, XREF_BIBR).	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:CDKN1A, pmod(Ph))
1b0cb137-5bfe-4fd2-a56c-68cc4551442c	1.0	PubMed	18514141	Studies have shown that LMP1s decrease the expression of p27 in nasopharyngeal carcinoma cell line, knock down the expression of LMP1, increase the expression levels of p27, and cause cell-cycle arrest.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:CDKN1B)
0921596b-6422-44b0-8153-bc3e7bdff002	1.0	PubMed	6777805	The decrease in the degradation of p27 in RA treated cells is due in part to a decrease in the N-myc stimulated phosphorylation of p27.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph))
9032caeb-40f4-4314-8522-51a5998744ef	1.0	PubMed	22014979	Furthermore, in addition to expression of p27, phosphorylation of Thr157 in p27 (i.e., pTp27) was similarly enhanced by cotransfection of TM4SF5 and p27 (~ 4.3-fold increase).	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Thr, 157))
50169331-121b-4ad9-9363-9b1a3f570c31	1.0	PubMed	6923895	Because Cdk2 mediated phosphorylation of p27 at Thr187 targets p27 for Skp2 mediated degradation, we examined the phosphorylation status of p27 in 1,25-(OH) 2D3 treated cells.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Thr, 187))
cacb6571-1c21-469c-9fce-36d721ea9616	1.0	PubMed	23261596	Using a structure based approach encompassing both in silico virtual ligand screening (VLS) and in vitro assays, we identified a diverse set of inhibitors of Skp2 mediated p27 degradation that reduce p27 ubiquitylation by specifically and competitively inhibiting the Skp2-p27 interaction.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ub))
6edd61d2-7289-4097-864a-31fae42066fb	1.0	PubMed	21840777	Therefore, in addition to FOXO3a, E2F1 may also activate p27 transcription by interacting with the E2F1 sites on the p27 promoter.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:E2F1)
897aa87e-21b0-45f4-b0fa-aae5b714b916	1.0	PubMed	25121353	The fact that p27 Kip1 down-regulation in T24T cells led to EGFR overexpression strongly suggests that p27 Kip1 plays an important role in negatively regulating EGFR expression.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:EGFR)
0b749b74-9d0f-4359-a09a-3c41398ce135	1.0	PubMed	25121353	Down-regulation of p27 Kip1 induced JNK and c-Jun phosphorylation, EGFR up-regulation and anchorage independent growth elevation.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:EGFR, pmod(Ph))
9b1200b7-114a-4cb6-b825-b0d4a50af0ef	1.0	PubMed	23758908	EpCAM did not affect p53 or p27 Kip1 gene transcription, upregulations were only visible on the protein level.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:EPCAM)
a22492f6-7c5c-41f2-b670-c531504cffe5	1.0	PubMed	7113854	In spite of detecting the cell surface expression of Fas ligand, overexpression of p27kip1 increased no amount of Fas ligand in mRNA by quantitative RT-PCR and protein level by Western blot.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:FASLG)
1ef26495-292a-4440-aeda-0ef9a69ce7d8	1.0	PubMed	26708273	Forkhead protein (FOXA1) is the downstream target of GATA binding protein 3 and maintains ER sensitivity.29 FOXA1 directly binds to the estrogen receptor 1 promoter and activates ER mRNA expression.30 Moreover, it is known that FOXA1 binds to chromatin DNA and modulates ER activity.31, 32 Conversely, it has been reported that FOXA1 activates p27 transcription and works as a growth repressor.33 Until now, the correlation between FOXA1 and CSCs through ER has not yet been determined.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:FOXA1)
d62ce0ae-65f5-4056-b715-da66203085b6	1.0	PubMed	23531216	Consistent with these findings, the transcript level of the FOXM1 target p27 kip1, which is normally repressed by FOXM1, was induced by lapatinib by was dramatically more increased upon co-treatment with lapatinib plus selumetinib (XREF_FIG).	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:FOXM1)
5a86f943-75f3-4ba3-9a47-12570c23a60a	1.0	PubMed	23827155	Inactivated AKT kinase downregulates cyclinD1 expression and upregulates p21 cip1 and p27 kip1 expressions, which inactivate FOXO1 phosphorylation, inhibit cell cycle conversion and attenuate the rapid proliferation of cancer cells.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:FOXO1, pmod(Ph))
eed1f960-e50a-4e91-a648-eb0d1fa4ee09	1.0	PubMed	23907123	XREF_BIBR, XREF_BIBR The activated dioxin receptor and AFX like Forkhead transcription factors activate p27 transcription and induce cell cycle arrest, XREF_BIBR, XREF_BIBR and the level of the forkhead transcription factor FOXO3A is induced by glucocorticoids in mouse lymphocytes.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:FOXO3)
218d5859-eb86-4f06-a31d-a4e52bfa89ff	1.0	PubMed	23907123	XREF_BIBR, XREF_BIBR The activated dioxin receptor and AFX like Forkhead transcription factors activate p27 transcription and induce cell cycle arrest, XREF_BIBR, XREF_BIBR and the level of the forkhead transcription factor FOXO3A is induced by glucocorticoids in mouse lymphocytes.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:FOXO4)
e72062f4-0f27-4f16-94fc-76ab4ddd034a	1.0	PubMed	23907123	Beside the direct activation of p27 transcription through binding of the GR to promoter elements, the GR could regulate p27 transcription indirectly by changing the expression of transcription factors binding to the p27 promoter.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:GSR)
98c31fb8-d7db-48b5-aabd-2368062cf888	1.0	PubMed	25121353	Down-regulation of p27 Kip1 induced JNK and c-Jun phosphorylation, EGFR up-regulation and anchorage independent growth elevation.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:JUN, pmod(Ph))
8560db7d-2614-4e73-b0f7-84dc296df915	1.0	PubMed	19351832	Furthermore, it appeared that either knocking down or over-expressing p27 and kip1 had no significant effect on the DHT induced PSA expression in LNCaP (XREF_FIG).	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:KLK3)
05a372cc-ba2a-4a61-99d0-0cd6265ffdcd	1.0	PubMed	6148675	We conclude that p27 (Kip1) contributes to oligodendrocyte differentiation by regulating transcription of the MBP gene.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:MBP)
299d2699-cbd4-4b40-964f-f92be8978860	1.0	PubMed	24504262	Moreover, the inhibition of p27KIP1 by small interfering RNA (siRNA) abolished the migration, invasion and phosphorylation of ERK1/2, the expression of MMP-9, and the binding activity of the NF-kappaB motif in IL-7-stimulated 5637 cells.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:MMP9)
06454550-5406-40df-a281-894e7248e66c	1.0	PubMed	24504262	Moreover, the inhibition of p27KIP1 by small interfering RNA (siRNA) abolished the migration, invasion and phosphorylation of ERK1/2, the expression of MMP-9, and the binding activity of the NF-kappaB motif in IL-7-stimulated 5637 cells.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:MMP9, pmod(Ph))
3fb022cd-2090-4e5b-81e4-8f6174348345	1.0	PubMed	26687548	Ectopic overexpression of the p27 5 ' UTR fragment rescued the effect of NSun2 overexpression in lowering p27, increasing CDK1, promoting cell proliferation, and delaying replicative senescence.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:NSUN2)
bf739267-f09c-4a88-9f81-44371ffa9199	1.0	PubMed	21277936	We reported previously that IL-7 sustains survival and cell-cycle progression of leukemia T cells through a p27 dependent mechanism, and that enforced expression of p27 inhibited IL-7-stimulated cdk2 activation and reversed Rb hyperphosphorylation.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:RB1, pmod(Ph))
0a761547-7736-4fc4-b708-03d25a75224c	1.0	PubMed	23896637	XREF_BIBR, XREF_BIBR Decrease in p27 (Kip1) levels allows cyclin-CDK holoenzyme complexes to phosphorylate retinoblastoma (Rb) protein and its family members, p107 and p130, resulting in the release of E2F family of transcription factors and subsequently transitioning of cells from the G0 to G1/S phase of the cell cycle.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:RBL1, pmod(Ph))
7dda7a7e-b281-47e7-9b2c-c993fee2df5e	1.0	PubMed	18332217	Moreover, coexpression of the Cdk2 inhibitor p27 KIP1 abolished SIRT2 phosphorylation (XREF_FIG).	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:SIRT2, pmod(Ph))
67e8e609-da0e-4b31-874d-c583f4e4f9f0	1.0	PubMed	25605247	Since the F-box domain is also required for the auto-ubiquitination of Skp2 by the bound SCF core complex [XREF_BIBR], and since p27 inhibits Skp2 auto-ubiquitination in vivo [XREF_BIBR], it is unlikely that auto-ubiquitination is contributing to the lovastatin or GGTI-298 induced elimination of Skp2.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:SKP2, pmod(Ub))
4a849f60-a4ed-4d1a-b5c0-5775c0e2915b	1.0	PubMed	25684140	XREF_BIBR, XREF_BIBR, XREF_BIBR p27 knockdown in p27pT157pT198 enriched cancer cells decreased total and phosphorylated STAT3.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:STAT3, pmod(Ph))
fc63ce30-93d6-417e-9348-e3ff33a65b7c	1.0	PubMed	25970772	Here, our present results from this study provide several lines of evidence supporting the putative role of TEAD4 as an oncogenic protein involved in breast cancer : (a) TEAD4 overexpression promoting DNA synthesis and tumorigenesis in HCC1937 cells; (b) TEAD4 depletion in HCC1806 and HCC1937 suppressing DNA synthesis, cell migration, and tumorigenesis; (c) TEAD4 suppresses the CDK inhibitor p27 gene transcription together with KLF5, an oncogenic transcription factor; and (d) Depletion of p27 significantly rescued the TEAD4 and KLF5 knockdown induced growth arrest.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:TEAD4)
8b292dfd-bd89-45cd-bf00-df04358b0f01	1.0	PubMed	18570873	In negative control reactions, wheat germ agglutinin (WGA) or the absence of GTP abolished active nuclear p27 import.Akt activates mTOR by phosphorylating and inactivating the mTOR inhibitor, TSC2 ().	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:TSC2, pmod(Ph))
23233ae4-44ad-4457-ab5c-5f1f7375cbb1	1.0	PubMed	25684140	Notably, small interfering (siRNA)-mediated p27 knockdown significantly reduced TWIST1 expression within 8h, followed by an increase in E-cadherin protein by 48h (XREF_FIG).	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:TWIST1)
b8894629-4a8f-46ba-ac1d-3cf9e367abf5	1.0	PubMed	19747464	KIS expression dramatically increases during brain development (XREF_BIBR) and the KIS phosphorylation target p27 kip1 is thought to play an important role in proliferation, differentiation, and migration of cortical neurons in mice (XREF_BIBR; XREF_BIBR).	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:UHMK1, pmod(Ph))
03d28aa9-6a90-4e30-826f-417a507c6a11	1.0	PubMed	26797321	Meanwhile, Ku70 interacts with FOXO4 in A14 cells and inhibited FOXO4 mediated p27 transcription and cell cycle arrest.	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:XRCC6)
737cfff7-d978-456a-845a-1a3a6e22a5d1	1.0	PubMed	6554063	CGP74514A treatment (5 microM; 18 hr) resulted in increased p21 (CIP1) expression, p27 (KIP1) degradation, diminished E2F1 expression, and dephosphorylation of p34 (CDC2).	p(HGNC:CDKN1B)	directlyIncreases	p(HGNC:ZC3H12D, pmod(Ph))
85d8b3b6-1ebe-4331-b8c7-433f9ebc491d	1.0	PubMed	5314429	Conversely, constitutive expression of p27 into NT2/D1 cells induced a marked reduction in the growth potential of these cells and partially reproduced HMBA induced modification of surface antigen expression (down-regulation of SSEA-3 expression and up-regulation of VINIS-53 expression).	p(HGNC:CDKN1B)	directlyIncreases	p(PFAM:PF01103)
49bf9d48-9db4-496d-88e4-a99907cbeb91	1.0	PubMed	18514141	Studies have shown that LMP1s decrease the expression of p27 in nasopharyngeal carcinoma cell line, knock down the expression of LMP1, increase the expression levels of p27, and cause cell-cycle arrest.	p(HGNC:CDKN1B)	directlyIncreases	p(UP:P03230)
9ec1777d-55b4-4f0a-9dca-dcacec765942	1.0	PubMed	20399237	Compared to control SNU449Cp cells or control siRNA-adenovirus-infected SNU449Tp cells, suppression of p27 in SNU449Tp cells decreased cyclins D1 and E expression and pS-Rb levels in a dose dependent manner (A).	p(HGNC:CDKN1B)	directlyIncreases	p(UP:P31076)
b6d8c6cb-97ba-4461-8f31-fd60358073f6	1.0	PubMed	25691442	Furthermore, AR induced expression of p21 and degradation of p27 enhance CycD and CDK4 and CycE and CDK2 dependent phosphorylation and inactivation of RB allowing expression of E2F target genes (XREF_BIBR; XREF_BIBR).	p(HGNC:CDKN1B)	directlyIncreases	p(UP:P47794, pmod(Ph))
14e9d3f4-26bd-40a2-af94-a172ae8cfcdd	1.0	PubMed	25691442	Furthermore, AR induced expression of p21 and degradation of p27 enhance CycD and CDK4 and CycE and CDK2 dependent phosphorylation and inactivation of RB allowing expression of E2F target genes (XREF_BIBR; XREF_BIBR).	p(HGNC:CDKN1B)	directlyIncreases	p(UP:Q5SCB5, pmod(Ph))
55ee31c1-1abd-46b4-8f52-ea235b5f85c5	1.0	PubMed	3962684	A specific inhibitor of cdc2 kinase, p27Kip1, prevented p82 phosphorylation and translational activation, strongly suggesting that p82 modification is required for unmasking.	p(HGNC:CDKN1B)	directlyIncreases	p(UP:Q9C5Z1, pmod(Ph))
b8ac2470-296c-422c-8a72-7d7d5722fffd	1.0	PubMed	14967450	Furthermore, akt promotes cell cycle progression through downregulation of the cyclin dependent kinase inhibitor p27kip1.	p(HGNC:CDKN1B, pmod(Ph))	directlyDecreases	act(p(HGNC:CDKN1B))
549e5203-b11d-464e-a12a-d16644de7825	1.0	PubMed	16012758	Retinas in C57Bl6 mice at embryonic day (E) 14, postnatal day (P) 1 and P11 were analyzed using immunohistochemistry with anti-p27 (KIP1), threonine-187-phosphorylated p27 (KIP1) (T187-phospho-p27), bromodeoxyuridine (BrdU), proliferating cell nuclear antigen (PCNA) antibodies, and phosphorylated histon H3 (pHiston H3), which is a marker for cells in M phase.	p(HGNC:CDKN1B, pmod(Ph))	directlyIncreases	p(FPLX:"Histone_H3", pmod(Ph))
82c8a518-12e7-48f8-a33b-703b4464938b	1.0	PubMed	24024173	Cyclin E and Cdk2 complex phosphorylates p27, an inhibitor of cyclin D, inducing its degradation, promoting the expression of cyclin A, and allowing the entrance and progression of S phase after cyclin E is rapidly degraded by the UPS system XREF_BIBR.	p(HGNC:CDKN1B, pmod(Ph))	directlyIncreases	p(FPLX:Cyclin)
f822bb35-1b57-4836-a341-77e1fa5bdc88	1.0	PubMed	19075005	Here we show that the interaction of nonphosphorylated p27 with cdk4 also prevents the activating phosphorylation of the T-loop by cyclin H-cdk7, the cdk activating kinase (CAK).	p(HGNC:CDKN1B, pmod(Ph))	directlyIncreases	p(HGNC:CDK7, pmod(Ph))
3b5f74e6-beaa-4fbd-aa70-c345ad7ebef0	1.0	PubMed	19075005	Here we show that the interaction of nonphosphorylated p27 with cdk4 also prevents the activating phosphorylation of the T-loop by cyclin H-cdk7, the cdk activating kinase (CAK).	p(HGNC:CDKN1B, pmod(Ph))	directlyIncreases	p(UP:P43568, pmod(Ph))
4e02f0bc-4f9b-4d15-bc5b-b4a9fad51fa7	1.0	PubMed	12042314	Identification of p27kip1phosphorylation sites revealed that akt phosphorylated p27kip1at ser10(fig.4). Therefore, akt might participate in nuclear export of p27kip1as well as p27kip1degradation. Moreover, akt might be one of the unidentified ser10kinases.	p(HGNC:CDKN1B, pmod(Ph, Ser, 10))	directlyDecreases	act(p(HGNC:CDKN1B))
6610bd38-6d55-44b5-869a-6484e11962bc	1.0	PubMed	15546868	Mirk phosphorylates p27 at ser-10, thus stabilizing p27 and blocking its nuclear export and degradation	p(HGNC:CDKN1B, pmod(Ph, Ser, 10))	directlyIncreases	act(p(HGNC:CDKN1B))
dc6632a8-0dc2-4f3d-bafe-623da3c30752	1.0	PubMed	12507555	It is likely that phosphorylation of p27 on Ser 10 and translocation to the cytoplasm allows the threshold levels of nuclear p27 to drop such that cyclin E/cdk2 complexes become active for efficient phosphorylation of p27 on Thr 187 and its consequent ubiquitination and degradation in the nucleus ().	p(HGNC:CDKN1B, pmod(Ph, Ser, 10))	directlyIncreases	p(HGNC:CDKN1B)
2e4c885a-1a44-4508-addf-c008c977b4b2	1.0	PubMed	10831586	Indeed, p27kip1 was phosphorylated by p42 mapk (erk2) in vitrothese results suggest that ser(10) is the major site of phosphorylation of p27(kip1) and that phosphorylation at this site, like that at thr(187), contributes to regulation of p27(kip1) stability.	p(HGNC:CDKN1B, pmod(Ph, Ser, 178))	directlyIncreases	act(p(HGNC:CDKN1B))
c10a8472-58dc-4e4e-9ad0-1c05bb9760c1	1.0	PubMed	18570873	Mtor may promote g1 progression in part through sgk1 activation and deregulate the cell cycle in cancers through both akt- and sgk-mediated p27 t157 phosphorylation and cytoplasmic p27 mislocalization.	p(HGNC:CDKN1B, pmod(Ph, Thr, 157))	directlyDecreases	act(p(HGNC:CDKN1B))
62ce3be8-ca3f-4d68-9dde-0f4e2ad3922d	1.0	PubMed	10931950	Phosphorylation of kip1 on thr-187, by cdk1 and cdk2 leads to protein ubiquitination and proteasomal degradation.	p(HGNC:CDKN1B, pmod(Ph, Thr, 187))	directlyDecreases	act(p(HGNC:CDKN1B))
8254bef4-83aa-4e93-b39a-56455490a4e3	1.0	PubMed	25818643	The rationalized model to explain this phenomenon is that CDK8 firstly regulates p27 phosphorylation at T187, which may provide a priming site for Skp2 and allow Skp2 to promote ubiquitination and degradation of p27.	p(HGNC:CDKN1B, pmod(Ph, Thr, 187))	directlyIncreases	p(HGNC:CDKN1B, pmod(Ub))
9148947e-23e4-4b58-ac93-8328703a8603	1.0	PubMed	12042314	Identification of p27kip1phosphorylation sites revealed that akt phosphorylated p27kip1at ser10(fig.4). Therefore, akt might participate in nuclear export of p27kip1as well as p27kip1degradation. Moreover, akt might be one of the unidentified ser10kinases.	p(HGNC:CDKN1B, pmod(Ph, Thr, 198))	directlyDecreases	act(p(HGNC:CDKN1B))
011d2538-2b09-4570-98de-c27deb0c3e31	1.0	PubMed	17254967	Tyrosine phosphorylated p27 (pY-p27) inhibited cyclin E-Cdk2 less efficiently than mock phosphorylated p27 (A).	p(HGNC:CDKN1B, pmod(Ph, Tyr))	directlyDecreases	act(p(FPLX:Cyclin))
f1b91317-8857-41ca-a823-c3252c409978	1.0	PubMed	17254967	Src regulates p27 stability through phosphorylation of p27 at tyrosine 74 and tyrosine 88. Our data indicate that phosphorylation by src impairs the cdk2 inhibitory action of p27	p(HGNC:CDKN1B, pmod(Ph, Tyr, 74))	directlyDecreases	act(p(HGNC:CDKN1B))
